CustomerID,ProductID,PurchaseAmount
499,89,319.8559963569316
726,172,253.24921493714137
783,61,777.8295219741674
219,199,468.5702075761683
605,193,933.5370756775076
591,157,500.2080939399016
305,199,595.2086148968607
462,62,173.82895468635763
925,28,784.2089562838515
822,166,303.16718628840863
479,70,93.20257579702343
452,79,720.6604192201856
64,179,92.23930983143269
11,120,39.7566838682425
976,169,527.6606291756573
581,9,582.9989836083406
45,75,934.5723518805689
786,180,347.55825738883846
405,86,364.4799761941358
166,26,409.3897955571465
605,80,105.3478029349515
218,168,864.4351993075794
21,62,960.4923183583129
105,36,495.9881157762828
757,144,641.2039764380619
208,106,182.25829970055065
515,31,57.225800473008455
504,49,469.02953488040976
192,66,499.7830505628035
822,74,470.91692508303186
192,22,486.3991099458658
419,35,877.4469674344658
224,23,938.4327998907087
530,161,812.585756845826
680,116,734.1793555431979
571,34,322.0708445328737
668,12,858.8913352984041
321,179,977.9017730527983
726,57,611.6819544579536
787,134,44.90316264529522
917,136,255.4861390515699
421,82,461.2961815023057
128,97,656.6559698254999
46,73,98.2163066557194
440,38,820.6758563770763
714,35,711.7089188373894
7,132,789.2920584618978
667,135,373.15074134857423
484,39,409.1120418618766
108,129,299.31056291189094
159,153,33.140940286824645
601,26,362.7155707251358
893,16,591.7264947966675
927,24,63.88475234883454
291,30,315.6855452766876
411,94,330.43949988896185
237,167,289.40343136647346
552,67,277.2572254120614
780,166,35.804696828295604
673,184,399.9132427125608
448,56,99.60862562982273
537,9,502.2214246492316
681,36,71.95647008350957
30,183,664.0340772876858
739,65,867.5452945313438
640,85,270.14198681524726
874,56,261.49875945449196
198,163,175.01680137704636
584,182,96.47742769186024
850,62,88.1284471865366
848,197,620.1507690807626
678,41,145.59666019022555
96,95,115.84347599443835
364,193,290.0631183784981
747,177,294.7008587486435
761,115,642.495193276332
315,5,839.2614055173822
235,28,736.6149856083022
293,49,566.6223469034036
164,107,12.831358676697075
492,194,444.24321606950457
596,185,609.9584927160862
117,167,602.2406402834913
383,33,568.68918432785
571,85,637.3062381158753
114,159,555.0867618182848
956,137,161.99175777740626
764,182,971.3355999242298
25,19,678.7042695474266
450,105,276.3191766040217
398,42,426.4133201919651
998,19,438.53578338595855
488,108,186.34322911066957
895,131,902.8310067721329
316,150,110.10388585498697
784,24,413.0088742464275
533,48,424.72445820939214
953,196,985.4208312424269
564,50,126.30050321592881
906,173,358.84377345194156
108,29,708.6225583036252
996,131,803.7502645517421
698,91,589.5286753194583
125,142,727.7382783153789
305,55,154.98131387118002
205,105,658.3359227285929
571,125,852.361179055938
959,75,763.7275897706352
927,116,249.4949779340844
473,143,58.9615399660398
834,135,867.611948054624
558,151,693.2957833832272
877,20,211.01183699112568
870,130,378.569956143941
695,147,469.00566801642736
900,179,757.4946692167434
592,3,200.17875616103157
237,123,203.10964250779912
323,72,293.7765636506588
116,86,435.3562574813756
813,191,178.11379422594223
978,178,844.9590927253032
415,88,489.5771510232137
83,139,32.463411858613995
311,84,529.9747651357862
579,11,249.5898290250737
647,16,880.4136656151386
294,181,463.0737214885507
86,118,40.45268801360923
84,44,774.0364528758219
654,181,697.1776632052408
592,87,500.1617985943674
722,155,710.5987432298373
942,166,584.4016106769562
402,130,700.5201108628869
652,79,728.4589856188927
623,28,513.755699592957
125,37,216.3298754588639
432,77,297.39182894884806
620,31,574.9698410474302
504,170,616.2158005620745
515,161,358.43838658550845
139,31,24.5419766237313
363,112,242.99746612651467
926,4,483.2486479097351
233,39,477.58770298343325
882,138,135.47475131214975
886,23,281.24931761032394
675,190,699.9570626211118
150,126,830.6199111674036
490,144,684.4384990356453
469,158,433.7561420787988
612,55,23.020454853395435
37,22,884.9748258153948
86,25,304.5688008638278
347,144,52.94142195066895
97,122,794.8570035327454
554,188,634.9082352155839
270,159,297.71614973385124
884,52,239.22194353641606
905,75,921.6445365130967
933,180,471.0437467292443
774,5,422.04207743951855
562,171,448.04410205521947
881,23,206.6196127065752
644,145,655.2923427317037
59,17,303.7607859619088
78,83,587.316633196968
940,5,574.5513640296055
970,23,797.9196473855384
852,40,102.39612724118466
296,121,203.85664572686858
256,77,57.39689565801557
317,168,67.99175355316316
519,140,54.139717075650154
348,73,866.1610143242307
732,156,635.3373207327711
495,43,501.73370311653485
199,172,453.0382240865225
305,72,190.63858751227153
425,112,107.41759853679926
805,2,626.1285726162746
360,9,980.946710291812
276,168,785.9161346026654
255,31,52.953318263883
202,170,935.5989445082929
291,4,761.4834648625555
814,20,470.3023837733175
432,11,841.685849187139
594,28,116.15446479894487
647,58,883.8049011011022
852,131,953.3085227358389
585,28,423.1778663158477
972,12,777.5613744366124
94,79,251.99027807339115
564,32,854.4662879524252
849,195,374.5129491114214
186,109,391.89616040043774
747,128,588.237758698517
855,127,931.6179645460165
330,38,934.7457658311342
267,129,681.9943670090405
553,140,890.2581145426103
129,185,657.8187740205293
965,28,804.7100986971067
35,57,788.2466772556342
6,118,58.1488109210182
196,139,832.7559186025399
56,36,393.8566831012694
737,3,236.82118378537984
278,119,677.8594315606405
503,86,952.5658299991572
873,74,956.9075061444519
234,12,368.80839198823844
540,109,498.6902956102545
160,97,270.1463483380503
671,58,388.08164050163657
441,70,889.31571727664
225,40,597.1273588341897
472,140,621.8281465533296
12,177,463.87988385334063
649,167,867.2321912870933
855,25,393.2067857971424
607,108,134.1563812793868
266,53,32.68870432009844
237,161,648.6788620250082
422,149,143.60383842537786
176,97,879.1282212455527
106,164,109.45353687288225
288,8,179.18227331464456
238,138,712.5427970794125
457,76,21.14320542477202
485,133,381.025046436947
603,148,981.967513057592
362,26,608.7871945931572
592,82,842.7167703919181
548,23,185.7389480766961
845,174,853.4915304755872
325,172,495.16932579306945
660,67,812.9531396684946
37,106,933.9705354249438
96,11,19.101710526941176
299,144,29.82790820183365
267,108,67.89146107744045
732,145,131.6354813024754
218,143,498.36388782579894
643,173,173.0723712209959
330,39,341.47001858455934
296,28,27.949424185825876
474,107,690.0034146828119
459,107,545.1422026254186
855,155,40.44461456063561
601,110,696.0321019017488
534,90,480.67566169411936
301,74,593.7889982884317
332,147,172.0554263105423
864,71,937.6182004522209
61,36,233.14882990540266
903,73,598.9387904685223
723,185,726.9852343891932
908,95,796.383640660541
776,151,620.5926892133015
26,52,924.0177063166362
117,43,121.50814077479693
292,103,748.2327391454329
957,26,691.185486166265
969,84,78.85048257290977
747,185,804.3425947666078
767,80,705.45829677949
498,121,727.9698348149484
576,127,614.6725313921204
390,60,548.3379252519857
120,177,236.36546526566866
301,162,568.4638819130115
453,158,789.6665461269878
284,17,667.3229692002194
174,137,39.08656823415896
647,66,632.5792773771277
202,181,539.3829973013836
305,27,232.13338230746822
913,28,199.78027359514974
74,16,516.242102032711
679,122,238.59687453365368
529,199,440.603394525409
465,188,444.07911091144064
189,132,396.2007012260444
478,118,372.9465673826959
559,18,846.6877863621357
763,112,551.7404559843625
291,82,139.5216773437703
480,164,17.790667692059408
225,134,728.4941939487491
81,45,579.8076834806255
250,56,766.1447909481006
779,154,647.8911232215381
216,124,698.9720040409967
626,5,492.9596959145275
110,190,80.79467360029422
278,197,179.14571263762713
131,177,327.5105979632718
933,69,629.4107402083297
914,198,470.71248866974713
686,174,513.1698248394428
647,146,643.0066826532112
548,192,831.9123807479497
422,50,437.55071066228976
673,120,888.0270117777029
188,127,984.1036210888143
428,24,570.0150863787161
489,110,286.40043105031907
956,105,35.850140495128045
705,29,143.55179831946913
87,90,201.23513386859128
358,131,530.2558641896219
436,72,42.52087389012181
700,72,233.36479978642754
180,46,213.23419060195792
853,61,892.6800814448118
885,86,82.76696026842441
336,172,200.66040967797812
657,164,890.3171238162658
1,125,493.41164350680845
209,60,508.1996731102098
984,118,190.26986853443987
242,58,35.36080748778228
744,95,255.71464361147017
352,43,168.59617706359418
969,159,640.7650698363341
517,148,320.5211450606644
694,71,712.9685342429966
757,160,236.56122732348993
547,130,507.7464919038081
696,188,377.75264815919667
898,72,778.4576128726418
458,91,452.8460903096256
210,198,505.806816787745
629,140,50.235228359614915
792,50,135.2174119923294
338,115,198.65490726184228
693,99,28.95832218209438
844,3,72.88752806498604
845,90,862.8097471897073
235,188,605.8356970042415
632,50,870.1133427708719
775,116,864.9321519277543
718,27,283.8720228083797
154,72,543.241307496396
230,33,99.02568208980671
953,76,598.880316917961
56,123,645.559197662849
163,22,218.3697789640531
835,142,74.50992606049331
351,156,710.1340774026762
450,166,410.27808625359233
42,129,729.5953284636246
600,26,608.9588369445006
722,100,536.9151629184595
658,77,183.73994405875433
157,190,242.24579087287702
633,13,488.0992762074686
822,28,99.69149716866227
552,120,640.9550054368136
851,141,473.20313214271033
300,176,128.40012450459568
371,107,283.74468274133045
95,82,571.7215496143099
814,198,480.9227023802621
682,136,607.9780091431708
184,39,779.2545642055918
737,34,162.71973352197347
15,117,682.0515013479769
900,77,47.873394107035196
560,16,14.045949579221755
386,83,899.3809240519946
964,163,92.58234344123792
12,145,45.738896428684036
30,108,150.7623922424493
81,71,244.77155816085124
395,194,132.27463718147104
313,123,627.6530152996471
556,179,523.7549092652484
859,39,527.9464353986947
109,9,759.9093000297705
75,102,364.38886203282715
515,29,258.78338448196166
590,21,140.379236564166
737,130,182.93268471382547
607,29,396.865309389604
616,24,701.3571105894702
911,51,92.70778470235669
454,94,957.2977914085322
53,4,177.60683070631362
585,104,415.2798111953756
301,15,788.4948152881292
836,126,869.8683188423208
250,114,824.5677548474879
901,197,451.4224853183374
656,26,857.6862253566383
733,11,765.3630334300882
983,86,421.6085695222274
705,51,367.64038941080145
176,132,477.5474932250077
217,52,759.8958648561987
654,122,998.6127069484301
148,110,773.0315335336082
539,44,815.8568393485855
556,144,28.230711320299267
930,198,842.7754892023881
503,34,66.75570409165766
492,25,94.54651551564841
877,189,839.4234851830511
112,170,856.502729373793
245,4,35.899957648911226
413,11,473.38284812218626
631,72,116.16136700272611
746,150,265.8634842047635
922,81,506.87093304757735
865,182,890.4403829405239
982,188,726.6700889235866
402,164,604.6816830721347
387,197,226.06874111215916
568,14,619.6850515483712
712,29,497.61694297537923
224,199,993.441109009696
714,127,112.15762449632274
289,18,373.3228298566049
251,175,197.80815289314071
653,166,440.03127580616797
925,30,330.42721368566487
415,13,939.6286591456687
940,128,30.354217023807635
44,43,254.00208999164104
334,13,440.41041929288855
775,27,482.6465709973269
509,88,915.6113994510257
434,171,800.8382444688024
620,140,291.2752346525607
731,14,587.8731677124644
808,120,657.7210790441335
68,95,290.53634632681525
492,172,470.73658568498723
456,16,829.2665584490766
113,60,11.867412933860916
28,118,328.53585898734707
451,54,228.94199638749205
801,113,581.6222079918034
375,109,644.3543469762706
87,160,225.7476500397463
743,194,511.44593677731365
110,192,122.44365363605075
123,64,766.2009313355087
821,105,281.8627640792206
879,119,902.4221188549818
825,15,679.5871900814888
160,65,729.8842539195755
758,33,165.1957977667383
308,121,601.2721071686263
934,65,490.4775815832004
651,87,518.7622628613926
952,45,242.97585051278193
426,134,785.7839298404118
170,150,105.96421249635591
595,137,325.3090413586645
505,129,705.1386142381033
685,141,881.7124680332809
921,86,151.57144572725346
594,187,388.5288884698331
501,172,922.5990530507793
899,12,982.8033028181535
172,127,865.9363769973221
397,61,139.82131323713256
531,121,81.98485292598716
417,156,173.6417158672499
16,58,351.02038495210394
377,172,862.4912858829656
677,168,660.3797466275914
52,10,233.17332953844468
13,146,360.59349151468257
749,83,719.1980410190076
315,94,604.018370021646
562,178,867.1465430405212
99,65,866.5910042528828
520,172,492.34322223985004
640,76,709.9315410144607
72,132,912.3742743618029
82,80,848.1819013030912
50,72,110.50805597485845
93,185,177.17301940253049
92,133,890.2749258850783
982,131,984.3525611889602
65,89,910.4515025176098
977,135,427.40420527105755
240,55,397.4689274375754
815,2,428.9249503274559
554,185,254.85861474162323
541,115,686.0035372170219
390,160,104.28291614283395
972,115,129.46203804137144
678,191,113.84546334469044
932,97,274.11734586834484
417,186,428.8750166809421
605,109,93.05899265545926
334,55,877.6200828182592
496,101,12.363761247298001
910,117,266.3903238610005
907,132,487.676664207317
391,139,583.786692625905
850,159,451.3373705566199
590,143,294.10853859581886
316,84,20.797864082917048
661,136,839.6911630155314
852,24,499.3441804223368
783,155,205.60425327316773
820,11,465.53074514667236
459,57,953.7850476371946
425,188,817.2305694532653
431,84,915.0505893810509
60,98,832.458210386248
210,134,50.9715960777774
623,113,251.45295859007672
264,170,173.78046354809936
184,53,401.68357370348343
256,65,778.388410109523
934,139,394.06215990558195
991,44,707.1817623434138
894,98,155.61829599182948
764,12,342.88413514710385
245,67,669.9503912237021
500,53,923.8997878654483
870,179,585.8230464471244
792,110,333.3644871865194
858,77,225.0263580833473
610,49,251.75717003451624
733,40,796.2060838229004
485,61,509.18852950851993
614,41,376.7926053180691
240,157,403.59021757003643
542,81,25.966503812517843
796,54,556.2750777861463
194,110,227.93965928826913
513,186,612.0086497507491
389,106,427.26434285631336
319,163,495.0363922177478
593,107,659.3381857295251
858,159,117.1351355201087
482,1,344.2963704033731
773,55,732.220763050511
9,147,717.9398181487331
125,184,604.6778519254893
292,145,405.79402476905176
183,160,977.3911550002797
511,30,810.372058297473
560,155,278.378122047333
715,169,840.4632135719816
853,98,816.8071769494159
378,125,481.46921407254257
502,41,214.73313865490272
320,88,208.9076881148263
154,176,635.8226528486682
618,34,569.0640673083772
919,66,20.425373012676857
271,198,729.6031370012254
125,85,82.42198467482758
789,48,396.0751017506657
85,50,422.4198437170232
709,158,771.438001299027
814,178,430.6668803633837
219,190,653.4663867883304
996,15,796.9607270024006
92,157,381.5605488127967
705,16,148.1657251796765
999,128,867.9832115834697
729,146,107.26231380796564
455,187,952.7048060440515
694,30,69.89887960168315
958,91,348.3570332343206
355,123,681.6316686562976
341,133,24.74375152208021
100,17,93.848637145724
462,195,462.35641129566494
564,64,23.866523721463828
359,25,23.588702801200764
529,167,770.8074404386145
424,35,907.2586200018346
17,17,167.05702540832382
926,169,789.8271385680953
229,197,345.564369292682
857,186,406.71419915253875
143,45,281.9751036332823
917,20,102.59272117083452
247,189,738.565149434706
823,180,547.3248767599913
54,128,954.6178178333904
952,95,986.7091892886726
75,109,558.3944602024411
396,131,514.8815424243643
919,70,672.0993954244219
716,33,80.1889860343812
275,79,63.48392031729773
500,196,522.9576919220698
89,122,797.4223074927893
484,175,488.3820593861897
722,45,948.6358141888878
819,193,796.6738430934664
883,84,229.44814977716624
588,73,661.1309805257963
845,30,440.5863547453896
291,29,343.96902367113944
907,63,800.2591668113431
334,106,931.1353613820152
433,27,131.38012213614468
437,142,361.15912212902487
942,14,271.64034275064455
350,153,367.42327821898255
680,111,760.4663815422322
286,68,608.4278882496808
157,163,859.833740178396
217,12,374.86286169725184
750,41,246.1530897455125
356,85,98.41607487719116
422,82,866.2832690473873
678,19,96.07268515621539
642,46,429.1902074414333
572,196,114.69564000308026
979,155,324.960569713082
70,200,358.21703855693937
657,151,509.5823969426435
646,113,970.1862897909228
975,117,234.132264466617
629,84,324.3580231017217
109,77,267.18825247508346
514,31,209.76608990237744
470,103,866.4360437602988
594,114,473.85727079378086
390,161,100.13707813942865
624,119,283.93682616115035
384,31,276.2880383444424
194,108,613.7867066577057
753,181,336.64333515032797
892,10,473.72973255778254
299,5,335.24694545727033
246,1,351.1519845950448
293,43,733.7904169653694
154,61,54.70058956497211
72,173,688.5197747342403
852,161,606.5474455772837
133,92,406.9698583563671
832,129,44.30359702719349
702,21,129.79744610504375
953,110,105.195874182371
388,88,499.99732929447606
87,166,737.8944367174371
517,165,241.54811639835805
367,177,229.94508787786546
242,153,81.9233916116915
223,198,305.8234421195724
62,86,273.6527149763645
68,54,452.1273792940679
581,145,140.69772728944145
561,176,50.234794337931284
305,120,28.760411305793433
277,133,368.7121341722163
670,183,83.54698449409385
952,191,776.0636811977213
307,115,834.095271647425
878,128,923.0621289672829
512,28,873.5752477986275
987,6,857.7026828949867
463,80,336.84612474453047
343,7,269.4133545492485
585,37,394.0654985247514
762,105,569.0751808959347
1000,164,525.2360013423045
714,30,980.9368649123378
791,174,249.60506430679658
215,45,794.5541092777738
480,178,589.2093123265971
737,198,279.36149780608935
128,78,662.9202141819853
582,138,207.34765930443882
484,33,190.46747857917487
6,75,590.9828707580472
715,74,627.6439836285917
356,78,891.5254519870841
739,115,170.54727765972882
439,175,320.4198530865629
426,87,521.8554696294407
860,191,458.3342554957982
905,12,386.1494538063729
618,94,206.38700381738508
540,82,894.9322371534566
799,161,505.08918065347405
914,137,989.5899722223904
55,78,988.7656759556485
713,122,335.75477146533234
421,63,845.266313237552
717,110,650.5809784515402
405,113,506.70660531986545
241,42,724.717191139239
522,35,567.0817243210877
598,95,31.46327871067614
491,80,11.53065606140885
378,43,139.35044136888467
824,167,924.1583315523748
194,34,450.19184745011285
891,54,545.9663284583626
35,179,43.73900267664766
502,195,489.8590581300261
524,178,499.71314902432204
241,113,815.1556746410076
49,83,402.12933641781814
446,81,447.88486907697643
352,199,521.1691637144625
618,19,49.832784926236066
827,81,182.19957042249393
325,62,928.5680151657273
686,152,344.41708964832213
330,44,465.89061104564803
950,161,693.2606035953369
784,121,366.5230047954399
519,166,628.015626436306
506,12,192.72158201221308
655,118,710.7038228929288
731,6,659.3046051119801
224,9,108.25847588294954
188,182,826.1542773693968
202,69,26.884841618631985
383,126,747.2824648721212
655,167,811.2899045153802
675,197,520.7671031453699
604,25,264.6287793206324
889,50,932.9510978768145
352,154,402.9041751367254
301,55,704.5313586812268
209,120,797.4294176594411
909,92,497.9189869400431
615,137,917.7358099540805
490,195,88.56893511261735
720,171,866.1026336790354
590,13,685.6131697132081
195,65,36.545050105865336
479,34,279.32211672926525
725,58,208.24745302631422
130,165,18.237490208891515
153,138,532.6817069322243
39,182,247.9857590132774
418,30,60.835296549946605
804,167,576.6425483959106
17,153,432.72046615728846
886,141,311.40822282927496
980,63,536.4166344572666
208,50,405.0429721546715
238,97,430.47377330441924
308,122,632.1342080739087
270,60,108.88434886173157
294,98,642.0747927577344
519,140,97.06290522328567
101,164,907.4855741015087
796,125,889.4494355945814
237,146,91.02817655762016
768,84,376.2435903910853
439,157,755.7575042791071
344,159,665.2907318932529
995,131,37.151642567840526
331,36,998.0208658890219
352,190,225.92832804592442
285,77,831.2815064946825
887,164,223.34865109349786
837,87,806.5230356544547
759,166,413.5271134064327
5,64,955.0811984474859
282,91,632.8849600868971
148,169,860.3585363227563
44,155,335.89932919858666
164,62,923.0792891274418
547,10,843.145336369975
450,130,160.3629943201973
92,102,675.1927601158354
604,38,997.5526037447557
561,153,614.1547888288811
875,138,259.5427238817875
697,162,519.0542272245436
166,7,442.08740592844356
355,143,976.756565432169
655,34,317.9487020716829
887,171,159.56276595886217
944,200,341.83299108415144
788,142,947.9121911543659
629,97,243.9868605745157
696,149,486.25148562918696
618,31,103.33996325171994
15,173,617.8277692826448
528,141,891.443976647577
340,125,684.3587739091192
719,168,781.9655585200609
326,141,999.0036029076365
105,22,59.464619665742646
831,155,925.0963488481915
572,55,762.6793954001793
331,156,593.2187249508708
420,102,812.4801675385971
23,30,293.3049868279567
295,103,315.90721929677045
312,94,553.5677006602118
473,193,420.618071827563
748,53,469.65816887830084
722,6,980.182987972047
160,12,930.8785821795639
472,47,246.99254804053814
830,52,240.66653957654296
830,31,758.9109574408837
934,154,199.9823298679749
241,171,44.986389567698545
486,195,760.4958416097929
628,98,835.1615116376875
185,36,274.0980644646313
69,157,875.9858341475682
726,112,121.0973497610736
664,180,51.017314617515865
411,68,145.90123689473188
954,132,691.0636507959797
902,29,673.315138746043
431,21,401.44036769441345
311,189,885.8914704427464
854,55,793.3225734146537
34,26,114.52775082346173
8,83,196.85928192321037
807,94,896.1002964875696
164,120,950.2711849837472
589,127,149.13055536606916
83,153,497.33607521453155
990,181,732.6928387325718
267,38,289.5160815238565
857,76,957.2678299932081
21,7,608.8857204096753
289,79,438.48343646406494
341,195,544.5159042131748
706,31,639.3883600991961
466,123,345.4041572946163
411,24,401.8928422231283
20,7,620.8412955693349
780,176,769.6035893926801
715,160,815.5009292540458
979,111,456.87957608117614
212,189,223.79001258384997
338,150,20.516353682334156
463,11,135.42076284083
26,56,604.6708587087365
203,19,809.0973293985978
841,14,613.1066803023897
454,22,15.1559695863353
772,150,802.9208141988418
912,7,131.21893414267237
244,141,129.08005135340613
803,3,148.52281089747137
876,35,420.29575947036653
403,198,975.0551594198597
43,75,938.827845237751
697,140,404.4886708092895
604,3,355.1735072365075
94,190,10.84924186005509
951,198,276.8202044324182
384,65,61.919460790934245
580,14,471.7440599329264
330,10,211.06194451191627
248,193,501.7348430101398
635,52,964.8258083025125
438,165,351.38411919278883
515,12,401.82433193069755
970,104,275.52606756395573
804,91,652.2720857263862
801,187,502.3692165657046
324,110,532.61600390183
393,97,712.4034454899909
598,77,378.15037100686425
213,9,550.0212513176626
51,150,684.4659671864933
184,129,261.9961908597372
705,164,740.9947276456846
642,184,345.2230026602714
81,99,979.2939296433641
625,141,485.27244811127116
616,148,940.5139947933069
440,193,937.1496909829316
423,68,689.3713311925444
116,188,380.9499942281399
661,60,782.3292390632093
517,52,858.3587308932924
495,94,215.57747355600983
219,153,191.07503541194396
155,97,143.35921241684608
896,27,571.3354307237963
420,158,36.990904744583815
829,86,993.4538251247305
292,21,847.0169012670146
897,99,441.76366318456775
191,19,684.5423965513033
198,198,774.222373106463
883,200,144.9292536729495
277,131,746.8475579585282
895,174,932.0415354120217
674,110,242.00218494914398
832,195,410.5961223038916
249,87,872.5103477807745
765,157,916.7543637701247
762,115,585.6083347721591
913,191,211.5476115450344
194,106,258.1421850032134
122,68,772.8141489013813
614,182,229.83275712630314
456,1,100.86939470102664
289,152,773.52836418889
521,16,607.1409992286793
863,63,732.6863330379017
47,73,237.29848099821945
466,196,866.3776507648435
630,158,389.0333521030751
755,51,441.4377147977108
266,146,446.9191486713953
55,42,945.9968406707502
279,101,425.66570441348654
936,30,553.6668238883659
680,105,964.206888159454
423,35,432.681250556712
453,133,879.8180708417374
814,81,43.18512525110774
496,183,880.0535499433116
116,50,877.4449457979429
260,106,407.21670344159884
112,98,174.13644329534418
693,166,973.677872669358
897,10,20.60280334381722
62,151,803.7009721130214
986,132,261.50554135093586
312,128,136.1339895018014
661,8,208.8709005530765
79,144,411.5037801895828
488,29,225.25643007340219
225,61,601.1799108664231
130,34,95.38931222263295
862,122,521.139013595341
36,108,912.2237721886651
533,176,247.29173149964197
397,65,616.5570105572579
557,176,538.9782908220683
963,90,599.2341367973353
599,121,926.5851577222733
764,103,511.72267331624744
705,140,868.1018701177154
218,138,486.0221100063115
860,156,742.0222894210971
668,118,16.619753828095813
553,175,896.4746661409185
685,14,78.17827536954383
17,142,996.7857465998562
347,77,97.52772513532733
167,61,173.11588025368485
482,74,78.79140325090512
344,186,264.7474598952199
682,76,504.2285330281339
490,76,957.1856128589152
145,44,266.51673501306
203,200,251.28827815240422
357,188,67.95722629988737
738,88,659.0252366085365
654,185,492.99425008275426
614,98,640.0656480140622
789,100,537.0766236411405
722,125,861.7184506034981
687,24,145.83989889320884
513,40,761.8574648055428
43,100,854.8333905803887
636,147,13.05585511077286
258,160,585.8808707412709
273,75,799.2847905673335
854,58,64.54328881826234
781,140,320.7404088490163
967,4,998.2179357252337
906,191,421.84760381926486
660,101,841.6351434479138
941,33,871.1076765790943
704,67,768.2461295351769
312,151,536.8146312327241
876,55,847.0805665394339
587,106,22.339904244216914
84,89,472.56521086525385
253,134,849.6801987372497
180,104,423.76359535926457
460,162,940.8409299859329
873,116,966.1161083333129
597,102,78.28075397646619
891,106,261.05075951793333
827,28,74.41618281789981
552,99,335.42991012118546
518,180,541.1491449218641
295,84,205.45455312426506
821,86,15.74982361493057
810,40,435.2461058321861
792,116,928.0721978020673
248,73,681.2194936224012
770,107,824.9619460378489
106,110,566.3841059537463
776,79,864.3434171252626
475,112,784.1802587390004
601,153,604.7679009805343
8,149,614.6238503957559
56,194,635.71749535146
65,104,374.3468585751802
734,63,831.55815647536
875,1,142.4125972037804
175,64,528.4970422439281
839,198,820.3028067616794
446,182,843.0726132995035
730,30,349.2883850678467
116,129,617.2828441556949
771,74,178.54369326222363
618,13,903.2171945948804
832,26,687.8264142977297
737,13,809.1383846205134
491,50,607.1422614798026
209,148,444.08568338833294
243,38,726.0663545822867
580,79,699.6959126768255
318,17,512.5841879838831
55,108,189.79574068011883
322,195,89.3653142478891
917,20,604.1817431271194
573,60,966.5058459334803
675,121,573.6247710974667
1000,29,141.99536536379512
402,101,936.8486673452413
706,82,950.1780269884789
964,90,253.84080589956747
362,12,548.7121586752489
341,177,59.451140348265284
764,73,287.2408721972629
545,127,10.21346703947595
771,121,133.54877960390894
46,118,911.3786329577271
846,57,557.4310305645774
226,28,237.55136802512675
791,115,368.24613773293396
429,51,700.024934811085
771,132,795.7961854663051
773,145,504.9131644618703
418,53,85.28663391979771
246,188,448.2888824373259
331,54,584.0416395592697
24,104,746.7261899772867
650,187,274.0853370980218
399,182,251.01570973307298
473,130,975.5187827158504
112,26,633.2073798652208
556,72,705.8786490553625
936,55,449.3783132343474
705,38,945.1849549371838
426,59,319.33551966242305
545,164,823.7093075966735
13,17,90.23696724732275
730,66,396.50443922973295
810,34,738.642735607281
137,24,701.5994351992547
812,92,158.84535932767764
790,95,595.8776827521311
898,193,408.92064267779097
427,115,303.98862078571136
467,14,435.1198115486778
816,77,764.5705706293527
587,126,824.2428147089595
931,49,854.0198154372282
734,72,705.4851125025679
951,39,146.99141583825036
86,5,916.4355084946812
269,103,98.12460180367128
476,74,679.657435658986
197,172,932.2188388175588
831,18,118.48233728107287
225,188,220.43626705305013
729,150,584.8128240678651
282,121,62.07338470607873
677,77,294.04827461136284
508,112,347.762923390363
115,117,384.93485475988683
659,106,108.65589742055367
144,121,968.7259834171441
684,150,597.0466439658873
448,27,715.854132639178
631,74,96.68831629533207
121,1,235.22011430707718
405,38,551.7180841963084
803,58,556.3563026465972
441,176,326.766509872627
853,17,82.8990267235428
871,56,915.1405315805142
315,59,849.1885655733728
771,151,617.8914131991842
200,176,162.89338443912604
681,111,236.35330129780053
697,142,190.91786403172534
451,74,537.5080551669471
461,18,620.4840567978001
504,120,160.58640811063208
273,17,269.36771865815905
448,5,961.1409845519142
961,159,514.8398219561498
779,83,480.6848751795556
254,118,42.99620808102981
768,67,862.2243660814752
363,15,739.467575643662
139,120,700.6930086257754
682,133,624.9249375640819
438,8,185.92129125095923
882,117,89.34879508106293
467,10,157.0826931771077
301,99,266.1459431296042
793,180,624.1477867200293
61,33,25.76575076821517
870,198,444.5797275463565
432,183,163.52794901572994
279,50,380.3763415001613
969,68,541.3906285072177
467,35,929.7831953203948
216,54,439.75239194832096
563,123,897.24633495596
271,123,984.0763737209312
914,65,382.0199700292853
48,34,671.776495160134
882,96,11.90119989934616
134,175,707.8722402233731
314,181,103.4253416145143
719,125,863.0776479373451
621,114,229.23545249397682
283,27,84.43245787592144
922,62,200.4475601357978
360,75,92.50459524735206
385,20,203.60641102437674
153,29,972.6217435841895
363,149,343.57810538348616
491,88,409.652932530621
341,48,948.9735261089411
625,25,52.25382193238295
258,85,424.9628179179836
381,196,113.51140863029352
525,109,901.6495260121632
305,88,69.68653466958148
317,34,455.6565291309851
675,30,691.9410757647644
76,4,240.74716156113314
317,163,633.9884278242828
994,77,982.6285610993191
78,200,37.57144205215627
519,19,159.20904959622808
517,137,330.09786160002983
832,86,240.70176172981982
29,102,45.0272712101557
870,75,792.0690257693315
633,152,949.7740073023914
135,188,248.27976824912722
421,48,768.3989929068838
113,84,768.2937360205754
606,117,690.0580899622212
37,183,996.3011538965047
92,196,665.0119741841576
747,182,687.765873722261
435,24,119.80121749735291
204,83,885.2898450707028
381,171,955.6107355906244
657,43,575.1234360912891
675,137,334.1546707430703
344,23,552.8857923383702
358,17,678.6889384601295
